"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/12/2024","AQS","180430008","1","0.03","ppm","28","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/13/2024","AQS","180430008","1","0.017","ppm","16","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/14/2024","AQS","180430008","1","0.027","ppm","25","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/15/2024","AQS","180430008","1","0.029","ppm","27","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/16/2024","AQS","180430008","1","0.026","ppm","24","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/17/2024","AQS","180430008","1","0.03","ppm","28","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/18/2024","AQS","180430008","1","0.025","ppm","23","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/19/2024","AQS","180430008","1","0.019","ppm","18","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/20/2024","AQS","180430008","1","0.025","ppm","23","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/21/2024","AQS","180430008","1","0.037","ppm","34","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/22/2024","AQS","180430008","1","0.033","ppm","31","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/23/2024","AQS","180430008","1","0.031","ppm","29","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/24/2024","AQS","180430008","1","0.024","ppm","22","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/25/2024","AQS","180430008","1","0.02","ppm","19","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/26/2024","AQS","180430008","1","0.022","ppm","20","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/27/2024","AQS","180430008","1","0.025","ppm","23","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/28/2024","AQS","180430008","1","0.018","ppm","17","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/29/2024","AQS","180430008","1","0.041","ppm","38","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"12/30/2024","AQS","180430008","1","0.029","ppm","27","","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.317813","-85.833322"
"03/01/2024","AQS","210290006","1","0.022","ppm","20","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/02/2024","AQS","210290006","1","0.027","ppm","25","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/03/2024","AQS","210290006","1","0.038","ppm","35","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/04/2024","AQS","210290006","1","0.035","ppm","32","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/05/2024","AQS","210290006","1","0.031","ppm","29","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/06/2024","AQS","210290006","1","0.019","ppm","18","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/07/2024","AQS","210290006","1","0.026","ppm","24","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/08/2024","AQS","210290006","1","0.032","ppm","30","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/09/2024","AQS","210290006","1","0.028","ppm","26","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/10/2024","AQS","210290006","1","0.041","ppm","38","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/11/2024","AQS","210290006","1","0.045","ppm","42","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/12/2024","AQS","210290006","1","0.051","ppm","47","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/13/2024","AQS","210290006","1","0.055","ppm","51","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/14/2024","AQS","210290006","1","0.042","ppm","39","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/15/2024","AQS","210290006","1","0.024","ppm","22","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/16/2024","AQS","210290006","1","0.045","ppm","42","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/17/2024","AQS","210290006","1","0.044","ppm","41","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/18/2024","AQS","210290006","1","0.033","ppm","31","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/19/2024","AQS","210290006","1","0.046","ppm","43","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/20/2024","AQS","210290006","1","0.044","ppm","41","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/21/2024","AQS","210290006","1","0.046","ppm","43","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/22/2024","AQS","210290006","1","0.022","ppm","20","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/23/2024","AQS","210290006","1","0.043","ppm","40","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/24/2024","AQS","210290006","1","0.047","ppm","44","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/25/2024","AQS","210290006","1","0.053","ppm","49","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/26/2024","AQS","210290006","1","0.049","ppm","45","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/27/2024","AQS","210290006","1","0.037","ppm","34","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/28/2024","AQS","210290006","1","0.049","ppm","45","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/29/2024","AQS","210290006","1","0.054","ppm","50","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/30/2024","AQS","210290006","1","0.056","ppm","54","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"03/31/2024","AQS","210290006","1","0.044","ppm","41","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/01/2024","AQS","210290006","1","0.042","ppm","39","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/02/2024","AQS","210290006","1","0.04","ppm","37","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/03/2024","AQS","210290006","1","0.042","ppm","39","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/04/2024","AQS","210290006","1","0.036","ppm","33","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/05/2024","AQS","210290006","1","0.033","ppm","31","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/06/2024","AQS","210290006","1","0.049","ppm","45","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/07/2024","AQS","210290006","1","0.047","ppm","44","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/08/2024","AQS","210290006","1","0.05","ppm","46","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/09/2024","AQS","210290006","1","0.046","ppm","43","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/10/2024","AQS","210290006","1","0.03","ppm","28","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/11/2024","AQS","210290006","1","0.045","ppm","42","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/12/2024","AQS","210290006","1","0.041","ppm","38","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/13/2024","AQS","210290006","1","0.054","ppm","50","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/14/2024","AQS","210290006","1","0.057","ppm","58","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/15/2024","AQS","210290006","1","0.054","ppm","50","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/16/2024","AQS","210290006","1","0.054","ppm","50","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/17/2024","AQS","210290006","1","0.05","ppm","46","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/18/2024","AQS","210290006","1","0.053","ppm","49","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/19/2024","AQS","210290006","1","0.039","ppm","36","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/20/2024","AQS","210290006","1","0.045","ppm","42","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/21/2024","AQS","210290006","1","0.046","ppm","43","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/22/2024","AQS","210290006","1","0.053","ppm","49","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/23/2024","AQS","210290006","1","0.056","ppm","54","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/24/2024","AQS","210290006","1","0.046","ppm","43","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/25/2024","AQS","210290006","1","0.045","ppm","42","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/26/2024","AQS","210290006","1","0.05","ppm","46","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/27/2024","AQS","210290006","1","0.052","ppm","48","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/28/2024","AQS","210290006","1","0.047","ppm","44","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
"04/29/2024","AQS","210290006","1","0.045","ppm","42","SHEPHERDSVILLE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","029","Bullitt","37.98629","-85.71192"
